-1
           TEMP!            LAT!            LON!           JDAY!            H2O!          PRESS!             O3!             NO!            NO2!             CO!            NOx!          O3COL!           JO1D!           JNO2!           HCHO!            XOH!           XHO2!           C2H6!           C3H8!         IC4H10!         NC4H10!           C2H2!           C3H6!           C2H4!            CH4!
     2.6219e+02!     5.5300e+01!    -7.7730e+01!     6.3014e+01!     1.4682e-03!     9.5300e+02!     3.8085e-08!     0.0000e+00!     1.1600e-11!     1.7981e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     7.9719e-10!    -2.2012e-01!     2.4160e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6222e+02!     5.5300e+01!    -7.7730e+01!     6.3021e+01!     1.4886e-03!     9.5300e+02!     3.8070e-08!     1.0000e-13!     8.9000e-12!     1.7936e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     7.6323e-10!    -2.8339e-02!     2.8505e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6227e+02!     5.5300e+01!    -7.7730e+01!     6.3028e+01!     1.5084e-03!     9.5300e+02!     3.7965e-08!     4.0000e-13!     1.3800e-11!     1.8031e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     7.6323e-10!     3.1618e-01!     2.8241e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6231e+02!     5.5300e+01!    -7.7730e+01!     6.3042e+01!     1.5151e-03!     9.5300e+02!     3.8015e-08!     2.2000e-12!     9.2000e-12!     1.8127e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     6.6374e-10!    -4.4480e-01!     2.5108e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6234e+02!     5.5300e+01!    -7.7730e+01!     6.3049e+01!     1.5157e-03!     9.5300e+02!     3.8035e-08!     3.5000e-12!     1.0000e-11!     1.8241e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     6.6374e-10!    -4.7930e-02!     2.6857e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6242e+02!     5.5300e+01!    -7.7730e+01!     6.3056e+01!     1.5192e-03!     9.5300e+02!     3.8010e-08!     8.0000e-13!     1.0700e-11!     1.8337e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     5.3912e-10!    -6.7210e-01!     2.3075e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6248e+02!     5.5300e+01!    -7.7730e+01!     6.3062e+01!     1.5251e-03!     9.5300e+02!     3.7981e-08!     1.1000e-12!     1.0800e-11!     1.8438e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     6.1726e-10!    -3.7345e-01!     2.4278e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6257e+02!     5.5300e+01!    -7.7730e+01!     6.3069e+01!     1.5318e-03!     9.5300e+02!     3.8094e-08!     0.0000e+00!     1.3600e-11!     1.8580e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     6.1726e-10!     8.3145e-02!     2.5466e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6271e+02!     5.5300e+01!    -7.7730e+01!     6.3076e+01!     1.5408e-03!     9.5300e+02!     3.8046e-08!     4.1000e-12!     5.9000e-12!     1.8703e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     5.8767e-10!    -4.5621e-01!     2.0616e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6287e+02!     5.5300e+01!    -7.7730e+01!     6.3083e+01!     1.5509e-03!     9.5300e+02!     3.8270e-08!     1.5000e-12!     1.0500e-11!     1.8759e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     5.1539e-10!    -1.6264e-01!     2.4211e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6298e+02!     5.5300e+01!    -7.7730e+01!     6.3090e+01!     1.5538e-03!     9.5300e+02!     3.8370e-08!     7.0000e-13!     7.5000e-12!     1.8776e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     4.8106e-10!     6.1039e-01!     2.1001e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6308e+02!     5.5300e+01!    -7.7730e+01!     6.3097e+01!     1.5585e-03!     9.5300e+02!     3.8335e-08!     3.4000e-12!     3.3000e-12!     1.8797e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     4.8106e-10!    -1.4425e+00!     2.2806e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6321e+02!     5.5300e+01!    -7.7730e+01!     6.3104e+01!     1.5701e-03!     9.5300e+02!     3.8235e-08!     7.0000e-13!     8.8000e-12!     1.8802e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     4.6777e-10!    -8.1345e-01!     2.3658e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6329e+02!     5.5300e+01!    -7.7730e+01!     6.3111e+01!     1.5824e-03!     9.5300e+02!     3.8210e-08!     2.0000e-12!     9.1000e-12!     1.8927e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     4.7442e-10!     3.3960e-01!     2.0533e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6333e+02!     5.5300e+01!    -7.7730e+01!     6.3118e+01!     1.5953e-03!     9.5300e+02!     3.8099e-08!     3.0000e-12!     3.6000e-12!     1.8910e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     4.7442e-10!    -9.5600e-02!     2.2707e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6339e+02!     5.5300e+01!    -7.7730e+01!     6.3125e+01!     1.6125e-03!     9.5300e+02!     3.8211e-08!     1.4000e-12!     1.0800e-11!     1.9022e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.9313e-10!     1.2529e+00!     2.0462e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6351e+02!     5.5300e+01!    -7.7730e+01!     6.3132e+01!     1.6263e-03!     9.5300e+02!     3.8155e-08!     4.9000e-12!     3.6000e-12!     1.9069e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.7173e-10!     4.8479e-01!     2.1350e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6363e+02!     5.5300e+01!    -7.7730e+01!     6.3139e+01!     1.6300e-03!     9.5300e+02!     3.7995e-08!     3.9000e-12!     1.3600e-11!     1.9157e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.7173e-10!    -3.6591e-01!     2.4585e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6374e+02!     5.5300e+01!    -7.7730e+01!     6.3146e+01!     1.6355e-03!     9.5300e+02!     3.7954e-08!     1.4000e-12!     1.3600e-11!     1.9172e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.6109e-10!    -3.8908e-01!     2.6943e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6378e+02!     5.5300e+01!    -7.7730e+01!     6.3153e+01!     1.6509e-03!     9.5300e+02!     3.7825e-08!     3.5000e-12!     1.0700e-11!     1.9038e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.5676e-10!     8.7570e-01!     2.4303e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6379e+02!     5.5300e+01!    -7.7730e+01!     6.3160e+01!     1.6556e-03!     9.5300e+02!     3.7781e-08!     2.1000e-12!     1.1000e-11!     1.8990e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.5584e-10!    -2.4981e-01!     2.6400e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6384e+02!     5.5300e+01!    -7.7730e+01!     6.3167e+01!     1.6442e-03!     9.5300e+02!     3.7844e-08!     4.5000e-12!     1.0500e-11!     1.8761e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.5180e-10!    -1.2792e+00!     2.6518e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6386e+02!     5.5300e+01!    -7.7730e+01!     6.3174e+01!     1.6352e-03!     9.5300e+02!     3.7695e-08!     5.3000e-12!     6.2000e-12!     1.8660e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.8612e-10!     3.7900e-01!     2.4918e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6389e+02!     5.5300e+01!    -7.7730e+01!     6.3181e+01!     1.6321e-03!     9.5300e+02!     3.7711e-08!     3.0000e-13!     1.6500e-11!     1.8563e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.9057e-10!    -4.8366e-01!     2.4572e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6397e+02!     5.5300e+01!    -7.7730e+01!     6.3243e+01!     1.5988e-03!     9.5300e+02!     3.8565e-08!     3.7000e-12!     1.0000e-11!     1.7526e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     5.4765e-10!    -3.4543e-01!     2.5638e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6401e+02!     5.5300e+01!    -7.7730e+01!     6.3250e+01!     1.6006e-03!     9.5300e+02!     3.8620e-08!     4.5000e-12!     8.6000e-12!     1.7465e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     5.4765e-10!     5.4692e-01!     2.7521e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6443e+02!     5.5300e+01!    -7.7730e+01!     6.3285e+01!     1.5947e-03!     9.5300e+02!     3.9001e-08!     5.0000e-13!     2.1600e-11!     1.7177e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.0325e-10!    -2.0756e-01!     3.7361e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6442e+02!     5.5300e+01!    -7.7730e+01!     6.3292e+01!     1.5907e-03!     9.5300e+02!     3.9050e-08!     1.0000e-13!     1.7900e-11!     1.7105e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     9.7191e-11!    -1.0585e+00!     3.6505e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6437e+02!     5.5300e+01!    -7.7730e+01!     6.3299e+01!     1.5925e-03!     9.5300e+02!     3.9010e-08!     0.0000e+00!     2.9000e-11!     1.7105e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     9.7191e-11!     3.4197e-02!     3.5850e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6432e+02!     5.5300e+01!    -7.7730e+01!     6.3306e+01!     1.5942e-03!     9.5300e+02!     3.9004e-08!     2.2000e-12!     2.3000e-11!     1.7007e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.2020e-10!     9.2209e-02!     3.4679e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6430e+02!     5.5300e+01!    -7.7730e+01!     6.3312e+01!     1.5969e-03!     9.5300e+02!     3.9061e-08!     1.7000e-12!     2.0900e-11!     1.6927e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     4.8255e-11!    -4.8359e-01!     3.5790e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6431e+02!     5.5300e+01!    -7.7730e+01!     6.3319e+01!     1.6019e-03!     9.5300e+02!     3.9189e-08!     2.5000e-12!     2.2600e-11!     1.6977e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     4.8255e-11!     1.1166e-01!     3.6064e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6428e+02!     5.5300e+01!    -7.7730e+01!     6.3326e+01!     1.6149e-03!     9.5300e+02!     3.9280e-08!     3.5000e-12!     1.9000e-11!     1.6894e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!    -8.7434e-11!     5.2990e-02!     3.0594e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6433e+02!     5.5300e+01!    -7.7730e+01!     6.3347e+01!     1.6807e-03!     9.5300e+02!     3.9224e-08!     3.6000e-12!     1.6300e-11!     1.6899e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     1.6680e-10!    -6.4067e-01!     2.6252e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6436e+02!     5.5300e+01!    -7.7730e+01!     6.3354e+01!     1.6865e-03!     9.5300e+02!     3.9175e-08!     3.6000e-12!     1.6300e-11!     1.6927e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     1.4824e-10!    -1.2281e-01!     2.2832e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6435e+02!     5.5300e+01!    -7.7730e+01!     6.3361e+01!     1.6910e-03!     9.5300e+02!     3.9184e-08!     1.6000e-12!     1.8200e-11!     1.6909e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.7846e-10!     2.1532e-01!     2.0289e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6439e+02!     5.5300e+01!    -7.7730e+01!     6.3368e+01!     1.6931e-03!     9.5300e+02!     3.9180e-08!     3.5000e-12!     1.3000e-11!     1.6856e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.7846e-10!     4.5580e-02!     2.5371e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6450e+02!     5.5300e+01!    -7.7730e+01!     6.3375e+01!     1.6810e-03!     9.5300e+02!     3.9191e-08!     3.9000e-12!     1.2400e-11!     1.6965e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     1.8992e-10!     2.6937e-01!     2.5982e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6459e+02!     5.5300e+01!    -7.7730e+01!     6.3382e+01!     1.6610e-03!     9.5300e+02!     3.9280e-08!     2.5000e-12!     1.0300e-11!     1.7273e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.5369e-10!     2.1490e-01!     2.6697e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6463e+02!     5.5300e+01!    -7.7730e+01!     6.3389e+01!     1.6410e-03!     9.5300e+02!     3.9255e-08!     1.8000e-12!     1.2900e-11!     1.7357e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.5369e-10!     1.1192e+00!     2.2777e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6464e+02!     5.5300e+01!    -7.7730e+01!     6.3396e+01!     1.6196e-03!     9.5300e+02!     3.9240e-08!     2.6000e-12!     9.1000e-12!     1.7479e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.3206e-10!     3.8877e-01!     2.7161e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6463e+02!     5.5300e+01!    -7.7730e+01!     6.3410e+01!     1.6207e-03!     9.5300e+02!     3.9265e-08!     2.5000e-12!     1.5800e-11!     1.7467e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.5924e-10!    -8.9961e-01!     2.2297e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6471e+02!     5.5300e+01!    -7.7730e+01!     6.3417e+01!     1.6278e-03!     9.5300e+02!     3.9450e-08!     2.0000e-12!     2.1000e-11!     1.7475e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.1513e-10!    -1.3543e+00!     2.3118e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6481e+02!     5.5300e+01!    -7.7730e+01!     6.3424e+01!     1.6372e-03!     9.5300e+02!     3.9531e-08!     4.5000e-12!     1.3300e-11!     1.7463e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.7131e-10!     4.6982e-01!     2.3971e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6493e+02!     5.5300e+01!    -7.7730e+01!     6.3431e+01!     1.6398e-03!     9.5300e+02!     3.9619e-08!     6.4000e-12!     1.6100e-11!     1.7458e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.9113e-10!     4.6934e-01!     2.4174e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6504e+02!     5.5300e+01!    -7.7730e+01!     6.3437e+01!     1.6407e-03!     9.5300e+02!     3.9640e-08!     3.8000e-12!     2.5200e-11!     1.7438e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     2.9113e-10!    -4.3116e-01!     2.5806e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6509e+02!     5.5300e+01!    -7.7730e+01!     6.3444e+01!     1.6434e-03!     9.5300e+02!     3.9650e-08!     6.0000e-12!     2.1300e-11!     1.7385e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.1980e-10!    -2.9744e-01!     2.9756e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6507e+02!     5.5300e+01!    -7.7730e+01!     6.3451e+01!     1.6778e-03!     9.5300e+02!     3.9720e-08!     4.5000e-12!     2.3000e-11!     1.7326e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.5902e-10!    -7.1939e-01!     2.7361e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6480e+02!     5.5300e+01!    -7.7730e+01!     6.3458e+01!     1.8429e-03!     9.5300e+02!     3.9755e-08!     3.9000e-12!     2.7400e-11!     1.7323e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.5902e-10!    -9.6128e-01!     2.6633e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6435e+02!     5.5300e+01!    -7.7730e+01!     6.3465e+01!     2.0870e-03!     9.5300e+02!     3.9825e-08!     4.1000e-12!     3.0600e-11!     1.7472e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     3.5606e-10!    -9.9990e+03!     3.1894e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6408e+02!     5.5300e+01!    -7.7730e+01!     6.3472e+01!     2.2693e-03!     9.5300e+02!     3.9810e-08!     5.8000e-12!     2.6800e-11!     1.7373e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     4.4045e-10!     1.0646e+00!     2.8751e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6406e+02!     5.5300e+01!    -7.7730e+01!     6.3479e+01!     2.3440e-03!     9.5300e+02!     3.9905e-08!     5.7000e-12!     3.2300e-11!     1.7295e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     0.0000e+00!     4.4045e-10!     5.7307e-01!     2.7296e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6412e+02!     5.5300e+01!    -7.7730e+01!     6.3486e+01!     2.3467e-03!     9.5300e+02!     3.9930e-08!     6.8000e-12!     3.1200e-11!     1.7275e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     1.3755e-05!     3.7566e-10!     1.1317e-01!     2.7896e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6407e+02!     5.5300e+01!    -7.7730e+01!     6.3493e+01!     2.3523e-03!     9.5300e+02!     3.9950e-08!     7.5000e-12!     2.9900e-11!     1.7228e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     4.9961e-05!     4.3398e-10!     2.1029e+00!     3.3424e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6397e+02!     5.5300e+01!    -7.7730e+01!     6.3500e+01!     2.3928e-03!     9.5300e+02!     3.9885e-08!     6.7000e-12!     3.8700e-11!     1.7227e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     1.4696e-04!     4.3467e-10!    -9.9990e+03!     2.1424e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6388e+02!     5.5300e+01!    -7.7730e+01!     6.3507e+01!     2.4573e-03!     9.5300e+02!     3.9885e-08!     6.7000e-12!     4.3100e-11!     1.7258e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     3.2233e-04!     4.3480e-10!     1.4937e+00!     3.5583e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6389e+02!     5.5300e+01!    -7.7730e+01!     6.3521e+01!     2.4894e-03!     9.5300e+02!     3.9926e-08!     6.0000e-12!     4.8100e-11!     1.7302e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     8.9926e-04!     3.7450e-10!     4.5223e-01!     4.1438e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6398e+02!     5.5300e+01!    -7.7730e+01!     6.3528e+01!     2.5011e-03!     9.5300e+02!     3.9910e-08!     8.5000e-12!     5.5200e-11!     1.7264e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     1.2707e-03!     3.7450e-10!     4.4629e-01!     4.1841e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6406e+02!     5.5300e+01!    -7.7730e+01!     6.3535e+01!     2.5198e-03!     9.5300e+02!     3.9950e-08!     7.8000e-12!     6.0200e-11!     1.7254e-07!     1.0000e+00!     3.9800e+02!     0.0000e+00!     1.7121e-03!     3.4688e-10!     5.6715e-01!     5.0256e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
     2.6414e+02!     5.5300e+01!    -7.7730e+01!     6.3542e+01!     2.5372e-03!     9.5300e+02!     3.9951e-08!     9.5000e-12!     5.7500e-11!     1.7121e-07!     1.0000e+00!     3.9800e+02!     3.7755e-07!     2.2592e-03!     3.6530e-10!     5.5172e-01!     5.4708e-01!     3.1303e-09!     1.6501e-09!     2.5846e-10!     4.2820e-10!     9.1241e-10!     1.1034e-10!     1.9521e-10!     1.9200e-06!
